i j S OS WN ST sp hpcd hpcdp ppcd ppcdp
Poland Slovakia 0.152941176470588 0.311627906976744 0.486111111111111 0.174483204134367 173.861015065977 0.205731050923055 0.964531290691204 0.12091811239307 0.82381608280807
Poland Southwestern Azerbajan 0.844155844155844 0.5 0.992 0.492 3198.63211681121 1.16061217444249 1.26612237211908 1.17767986768547 1.21155933855071
Poland Sweden 0.46875 0.333333333333333 0.744493392070485 0.411160058737151 987.901890783338 0.622113759370953 1.00386538443949 0.142817327937518 0.33987538321019
Poland Taimyr 0.823529411764706 1 1 0 7386.70790196686 0.961593985523384 1.03282316963623 0.776557980127726 0.871913291396564
Poland Tarbagatai 0.8 0.263157894736842 0.950354609929078 0.687196715192236 7081.66613064727 1.44892991667868 1.5527100209036 1.69236638766976 1.77140788994806
Poland Terskey-Alatau 0.882352941176471 0.333333333333333 0.992619926199262 0.659286592865929 6679.06509033341 1.27354203314573 1.21764990629921 1.57734462300794 1.60912569176419
Poland Tomsk-Tumen 0.54 0.389830508474576 0.817721518987342 0.427891010512765 6147.20631257822 0.704075349200923 1.10347809274763 0.798711376729374 1.22997521513161
Poland Trans-Ili Alatau 0.857142857142857 0.6 0.992156862745098 0.392156862745098 6409.68733725339 0.778852693094887 0.824167758874953 1.02522533995647 1.0866674160793
Poland Ural Valley 0.616438356164384 0.294117647058824 0.866171003717472 0.572053356658649 3653.14269742933 0.816979833115043 1.21061557088865 0.341880118410309 0.486637163668918
Poland Ussury 0.887323943661972 0 0.983122362869198 0.983122362869198 12777.010447207 1.04278949721445 1.14171024003322 1.14379276160172 1.12565946172267
Poland Volga-Kama 0.431192660550459 0.26271186440678 0.589622641509434 0.326910777102654 3605.3572473937 0.791094457348813 1.47602472345168 0.684018889310168 1.35392106608298
Poland Western Sayan 0.720930232558139 0.375 0.934426229508197 0.559426229508197 8320.49176187321 0.975820737135991 1.18163020169558 1.18751691619378 1.43331804452922
Pre-Polar Ural Scotland 0.666666666666667 0.333333333333333 0.92 0.586666666666667 7171.32258185859 0.675043117380265 1.05812543743628 0.598107565559612 0.785894774613362
Pre-Polar Ural Selenga 0.684210526315789 0.2 0.815384615384615 0.615384615384615 5172.77817014516 1.16673154912169 1.67690266977445 0.636539110854621 0.848097800706141
Pre-Polar Ural Slovakia 0.709090909090909 0.555555555555556 0.968 0.412444444444444 4569.47649742426 1.09941957756251 1.29022793399898 0.307441317409833 0.442731283530617
Pre-Polar Ural Sweden 0.529411764705882 0.285714285714286 0.84375 0.558035714285714 4790.10311427686 0.683241634131566 1.07097655598033 0.271026195930076 0.546312424208105
Pre-Polar Ural Taimyr 0.473684210526316 0.333333333333333 0.764705882352941 0.431372549019608 2868.47359889233 0.614339170880405 1.12815011379856 0.377027207848388 0.811528075429761
Pre-Polar Ural Tarbagatai 0.857142857142857 0.2 0.932773109243697 0.732773109243698 2639.44262596993 1.29970442211486 1.45545412559144 1.09724863398796 1.14304166640913
Pre-Polar Ural Terskey-Alatau 0.854545454545454 1 1 0 2311.56474744879 1.14271513658307 1.18993477032617 0.971095869538204 1.0881469216336
Pre-Polar Ural Tomsk-Tumen 0.514285714285714 0.219512195121951 0.724137931034483 0.504625735912531 1644.96226735981 0.936385351096273 1.66382521062561 0.562413812047499 0.998932282970003
Pre-Polar Ural Ural Valley 0.720930232558139 0.111111111111111 0.924528301886792 0.813417190775681 1209.24468017246 1.00852521683154 1.29191246784205 0.42793061310972 0.559180063350079
Pre-Polar Ural Volga-Kama 0.645569620253165 0.206896551724138 0.823754789272031 0.616858237547893 1109.62713295941 1.14417317716636 1.66339225981736 0.623481771713465 0.865742981580261
Pre-Polar Ural Western Sayan 0.464285714285714 0.259259259259259 0.71830985915493 0.45905059989567 3822.75184585136 0.51942904023071 2.60573080512431 0.717790023304509 1.04310328442079
Scotland Slovakia 0.686274509803922 0.4 0.942857142857143 0.542857142857143 2835.24675157655 0.580417317682585 0.824736232674042 0.567456669765858 0.753748542328015
Scotland Sweden 0.4 0.625 0.863636363636364 0.238636363636364 2389.22741397738 0.0737337813553211 0.420465364753484 0.482539936225766 0.83232254365576
Scotland Tomsk-Tumen 0.696969696969697 0.391304347826087 0.933962264150943 0.542657916324856 8750.5885498378 0.600723115915975 0.791970216419587 0.849747140553767 1.15360157936048
Scotland Trans-Ili Alatau 0.833333333333333 1 1 0 9057.89376796689 0.441899808838911 0.494356735808519 1.10227191266329 1.27093791008237
Scotland Ural Valley 0.692307692307692 0.454545454545455 0.930232558139535 0.47568710359408 6290.17375707979 0.721817769897143 0.86669264697213 0.699200860753545 1.07805491063276
Scotland Volga-Kama 0.706666666666667 0.5625 0.941908713692946 0.379408713692946 6202.48262565547 0.885830843832585 1.167845262674 0.875341463476673 1.15573539567977
Scotland Western Sayan 0.769230769230769 0.454545454545455 0.950819672131147 0.496274217585693 10948.1537010922 0.807251111006323 1.09977058543328 1.00044457753811 1.15697303357208
Selenga Taimyr 0.619047619047619 0.166666666666667 0.75 0.583333333333333 2320.71019646564 1.15114647956511 1.55364524864382 0.528638805827087 0.883709523437026
Selenga Tarbagatai 0.864864864864865 0.333333333333333 0.947368421052632 0.614035087719298 2613.19856548545 1.00731002209301 1.05659328928963 0.595584396145259 0.625233250387387
Selenga Terskey-Alatau 0.898305084745763 1 1 0 3017.27031116737 0.734286847333465 0.773934291431911 0.517622418923496 0.522007923371372
Selenga Tomsk-Tumen 0.675675675675676 0.4 0.920704845814978 0.520704845814978 3569.08832738518 1.06968402641801 1.34479614957609 0.528856407984595 0.755258546349121
Selenga Tyva 0.724137931034483 0.454545454545455 0.953846153846154 0.499300699300699 1407.60824196796 0.751251606682106 1.01392699363389 0.890063314710687 1.09577349038983
Selenga Ural Valley 0.829787234042553 1 1 0 6044.64070630876 1.0468721041019 1.20476810327429 0.888195431953812 0.974095138628454
Selenga Ussury 0.644444444444444 0.714285714285714 0.971014492753623 0.256728778467909 3094.81051989551 0.613403884685953 0.840966023724635 0.500590858998669 0.740630280655103
Selenga Volga-Kama 0.855421686746988 0.25 0.9765625 0.7265625 6118.72484625094 1.04212386719402 1.05657079897064 0.67231257398124 0.732164790933228
Selenga Western Sayan 0.666666666666667 0.310344827586207 0.854014598540146 0.543669770953939 1375.12427774146 0.92037502989826 1.36505718038947 0.513669265839429 0.679231320086501
Slovakia Southwestern Azerbajan 0.852941176470588 0.5 0.985915492957746 0.485915492957746 3055.14675846705 1.26310674291159 1.32846332608776 1.39226939236262 1.46794675306247
Slovakia Sweden 0.527272727272727 0.25 0.747899159663866 0.497899159663866 1145.27198462308 0.554329924498865 0.908847346015622 0.234594437532847 0.43614539026686
Slovakia Tarbagatai 0.824175824175824 0.285714285714286 0.942528735632184 0.656814449917898 6965.67914452966 1.56019388079693 1.66936447190504 1.74893527408571 1.80505287204012
Slovakia Terskey-Alatau 0.894736842105263 1 1 0 6560.55811295146 1.29665209162555 1.26807573698917 1.55435541669801 1.55642329530115
Slovakia Tomsk-Tumen 0.626373626373626 0.559322033898305 0.909407665505227 0.350085631606921 6039.83229617437 0.750945454001414 1.05170555318825 0.897343879163541 1.20629563488499
Slovakia Trans-Ili Alatau 0.868852459016394 1 1 0 6290.56812622851 0.842189418107912 0.843454916857887 0.978094281119927 1.06397573019387
Slovakia Ural Valley 0.65625 0.314285714285714 0.850931677018633 0.536645962732919 3542.86310927574 0.829556576933173 1.25058577786571 0.538918523995098 0.692654891230383
Slovakia Volga-Kama 0.52 0.342657342657343 0.70253164556962 0.359874302912278 3506.6721056261 0.976952890822825 1.48225015047017 0.807682634081551 1.40851971553246
Slovakia Western Sayan 0.766233766233766 0.538461538461539 0.969543147208122 0.431081608746583 8204.40770702898 1.04861284583542 1.15116313792126 1.1400614650087 1.35742788788422
Southwestern Azerbajan Syugaty 0.821428571428571 0.2 0.95 0.75 3551.42815118786 0.792627422387591 1.10159926885548 0.846140987164947 0.858280743078361
Southwestern Azerbajan Tarbagatai 0.759036144578313 0.428571428571429 0.970588235294118 0.542016806722689 4029.20927494772 0.915489636617772 1.20011648153239 0.950073773152432 1.03503972034493
Southwestern Azerbajan Terskey-Alatau 0.852941176470588 0.5 0.984 0.484 3611.82901728887 1.11905668573854 1.15278615317451 1.20994493796003 1.27904351859308
Southwestern Azerbajan Turkmenistan 0.767441860465116 0.416666666666667 0.94488188976378 0.528215223097113 1120.78777096227 0.928710143169639 1.18239869032516 1.00133150016473 1.09486531958853
Southwestern Azerbajan Ural Valley 0.75 0.555555555555556 0.967479674796748 0.411924119241192 1020.76011993146 1.2111571120415 1.34684229814716 1.05594779798124 1.37573686688206
Southwestern Azerbajan Volga-Kama 0.782608695652174 0.846153846153846 0.992805755395683 0.146651909241837 1240.51236230163 1.20838067031901 1.35576936421942 0.969740188854202 1.08635103402555
Sweden Tomsk-Tumen 0.6 0.351351351351351 0.893805309734513 0.542453958383162 6390.94999889867 0.643440293515473 0.780423946085379 0.57150686127558 1.15006531366589
Sweden Ural Valley 0.674418604651163 0.285714285714286 0.9 0.614285714285714 3981.71050891 0.702994615122902 0.844091527249104 0.259610836304961 0.406681430400323
Sweden Volga-Kama 0.59493670886076 0.323076923076923 0.827450980392157 0.504374057315234 3861.43884527303 0.907951022530899 1.1970076542098 0.555296767128706 0.977412602303778
Sweden Western Sayan 0.714285714285714 0.294117647058824 0.911764705882353 0.617647058823529 8591.89701142808 0.783084214794827 1.06684645410382 0.841965418026726 1.0667937627139
Syugaty Tarbagatai 0.79746835443038 0.333333333333333 0.946428571428571 0.613095238095238 477.833015960429 1.05360912578993 1.31566381587228 1.60721162615229 1.69830561843595
Syugaty Terskey-Alatau 0.84375 0.333333333333333 0.96039603960396 0.627062706270627 63.4785008942976 0.941421620059089 1.14490753920727 1.71622043990342 1.75419985713388
Syugaty Tomsk-Tumen 0.949367088607595 1 1 0 640.59110582506 1.45529477994056 1.38604709444377 1.64941575091783 1.54865004999067
Syugaty Trans-Ili Alatau 0.918367346938775 1 1 0 209.301575732459 1.30078248324377 1.40828516780937 1.42712036857759 1.39100726168981
Syugaty Turkmenistan 0.536585365853659 0.485714285714286 0.843478260869565 0.357763975155279 2433.54416414482 0.702483675856481 1.22945807986834 0.588811892030483 0.952568853181023
Syugaty Tyva 0.873015873015873 1 1 0 1677.45557581981 0.858106109602716 0.885638925953605 1.18564051685351 1.23038741184131
Taimyr Tarbagatai 0.864864864864865 0.333333333333333 0.955223880597015 0.621890547263682 366.603749732117 1.54497232644395 1.67462035383785 1.20070379862706 1.22844791720894
Taimyr Terskey-Alatau 0.898305084745763 1 1 0 774.841410104572 1.27146267468476 1.29714878932486 1.09096943578705 1.12746179322104
Taimyr Tomsk-Tumen 0.540540540540541 0.384615384615385 0.838056680161943 0.453441295546559 1248.28126507217 0.747627925738695 1.2369843862222 0.584774853786696 0.978428169994325
Taimyr Trans-Ili Alatau 0.818181818181818 0.333333333333333 0.981308411214953 0.64797507788162 1035.10124422341 0.615105755473337 0.643065107994852 0.789107407710876 0.964250759178412
Taimyr Ural Valley 0.787234042553191 1 1 0 3733.3336205705 0.902104049036004 0.988429795355238 0.739011360124474 0.929271737392292
Taimyr Volga-Kama 0.759036144578313 0.5 0.956521739130435 0.456521739130435 3798.44467731356 1.20396904699581 1.42287251008596 0.883664282331912 1.0499286420738
Taimyr Western Sayan 0.533333333333333 0.32 0.78343949044586 0.46343949044586 955.020374195336 0.918091290922742 1.41886835869878 0.580713844425231 1.07959267554393
Tarbagatai Terskey-Alatau 0.494505494505495 0.525423728813559 0.821656050955414 0.296232322141855 418.463647750448 0.69628344672518 0.935666846591028 0.532621704249142 1.10670995679007
Tarbagatai Tomsk-Tumen 0.754716981132076 0.488372093023256 0.921708185053381 0.433336092030125 994.612832746699 1.47327907398432 1.67382265235847 0.9297555166991 1.00823753062195
Tarbagatai Trans-Ili Alatau 0.657894736842105 0.714285714285714 0.943262411347518 0.228976697061803 686.867181340847 1.00244874089961 1.28164314229066 0.648000864254706 0.928906604759266
Tarbagatai Turkmenistan 0.834862385321101 0.428571428571429 0.972027972027972 0.543456543456543 2911.39716783508 1.1869870848967 1.19066576387882 1.9251696263302 1.91943948110095
Tarbagatai Tyva 0.866666666666667 0.454545454545455 0.967391304347826 0.512845849802372 1206.56853277002 1.08244799456088 1.08947687764244 1.25066483518177 1.24773644922623
Tarbagatai Ural Valley 0.721518987341772 0.578947368421053 0.948387096774194 0.369439728353141 3431.38356435744 1.00761660705489 1.52917544237256 1.33131956893613 1.45846998733003
Tarbagatai Ussury 0.948051948051948 0 0.983739837398374 0.983739837398374 5698.8344927731 1.07866600980014 1.09055213662989 0.697829458235229 0.641836372785991
Tarbagatai Volga-Kama 0.617391304347826 0.510204081632653 0.92258064516129 0.412376563528637 3514.24299240526 0.753128425400833 1.11891998103099 0.67215710422422 0.837555112526549
Tarbagatai Western Sayan 0.782608695652174 0.333333333333333 0.93717277486911 0.603839441535777 1238.38847408801 1.2448989124326 1.31103876020056 0.940274592283301 1.06599201559745
Terskey-Alatau Tomsk-Tumen 0.736263736263736 0.6 0.977777777777778 0.377777777777778 693.14799403811 1.07411720624399 1.14513321987996 0.678179726846533 0.873273749783796
Terskey-Alatau Trans-Ili Alatau 0.573770491803279 0.304347826086957 0.753846153846154 0.449498327759197 270.918673674085 0.752581612306685 1.40720322135857 0.433975391317501 0.650531855783433
Terskey-Alatau Turkmenistan 0.893617021276596 0.6 0.992727272727273 0.392727272727273 2493.39236193101 1.01809887668039 1.08617611186037 2.2629567268139 2.07921389895615
Terskey-Alatau Tyva 0.813333333333333 0.142857142857143 0.965317919075144 0.822460776218002 1615.1917520232 0.919445725734717 0.938020386860671 1.19488479832628 1.32392964551931
Terskey-Alatau Ural Valley 0.78125 0.333333333333333 0.958333333333333 0.625 3034.69788531082 1.08696353145698 1.2285805593765 1.23699227666817 1.46336277755733
Terskey-Alatau Volga-Kama 0.72 0.666666666666667 0.979933110367893 0.313266443701226 3130.62163251348 0.826058480988459 0.943579197587172 0.754686583895738 0.927879624767598
Terskey-Alatau Western Sayan 0.74025974025974 0.777777777777778 0.988888888888889 0.211111111111111 1645.90458728077 0.839177686649047 0.935502030846596 0.69930113388811 0.854293205088827
Tomsk-Tumen Trans-Ili Alatau 0.763157894736842 0.333333333333333 0.984251968503937 0.650918635170604 535.962893361307 0.716800253584409 0.737731610851612 0.581258556476683 0.787635723392969
Tomsk-Tumen Tyva 0.911111111111111 1 1 0 2166.41971983217 1.42838198876607 1.31295718159305 1.60676833446605 1.58598087563202
Tomsk-Tumen Ural Valley 0.620253164556962 0.403508771929824 0.873134328358209 0.469625556428384 2497.4240579736 0.75528370534627 1.10483649459744 0.742312665707414 1.04063043868026
Tomsk-Tumen Ussury 0.688311688311688 0.4 0.949152542372881 0.549152542372881 6625.94611889986 0.909419200392564 1.12800549580372 0.555280339629246 0.769359824646948
Tomsk-Tumen Volga-Kama 0.426086956521739 0.327272727272727 0.650118203309693 0.322845476036965 2551.44411218655 0.599629667368732 1.14339601486239 0.449650509838953 0.868024516283507
Tomsk-Tumen Western Sayan 0.347826086956522 0.459459459459459 0.736842105263158 0.277382645803699 2200.32419826365 0.540507546380068 1.32031890609252 0.327330941610837 0.825690082524031
Trans-Ili Alatau Tyva 0.866666666666667 0.2 0.974522292993631 0.774522292993631 1886.09889378554 1.20560556208704 1.26040581490917 1.0929175470242 1.15185808682307
Trans-Ili Alatau Ural Valley 0.836734693877551 1 1 0 2767.9636836105 0.71390302290103 0.739585484590226 1.05293048226764 1.22028650607522
Trans-Ili Alatau Volga-Kama 0.858823529411765 0.5 0.985865724381625 0.485865724381625 2869.56114820106 0.976092465481941 1.004595441058 0.742528148193543 0.786330148994524
Turkmenistan Tyva 0.935483870967742 0.333333333333333 0.993377483443709 0.660044150110375 4099.34634308896 1.06103171180767 1.01651289872483 1.32468708689002 1.19672051344235
Turkmenistan Ural Valley 0.902439024390244 0.2 0.985347985347985 0.785347985347985 946.514092146971 1.48110467448224 1.40584805496462 2.11267686430665 2.14293627346849
Turkmenistan Volga-Kama 0.898305084745763 0.5 0.990654205607477 0.490654205607477 1212.21069731431 1.37496374223732 1.25167153890447 2.24306632320055 2.06236105399962
Tyva Ussury 0.80327868852459 1 1 0 4492.94731347179 1.07799486895233 1.16199446913043 0.994700196334768 1.14192968880968
Tyva Western Sayan 0.894736842105263 0 0.990338164251208 0.990338164251208 35.4760952415304 1.24623539718582 1.22563646500093 1.20181413407088 1.18626574336498
Ural Valley Volga-Kama 0.5 0.173553719008265 0.663299663299663 0.489745944291399 286.252804435772 0.976963459825019 1.56521772725213 0.663625727359572 1.27587851930318
Ural Valley Western Sayan 0.723076923076923 0.333333333333333 0.932584269662921 0.599250936329588 4669.13576426105 1.12129111137646 1.3232113028118 1.08929918555006 1.41798667498782
Ussury Volga-Kama 0.86046511627907 0.428571428571429 0.984905660377358 0.55633423180593 9175.38558560999 1.00761823148919 1.07126353890911 0.774392542396664 0.79984977337683
Ussury Western Sayan 0.714285714285714 0.6 0.986301369863014 0.386301369863014 4461.97776063963 0.83191173289485 1.00575869478669 0.630740808626925 0.817531399002357
Volga-Kama Western Sayan 0.584158415841584 0.303370786516854 0.813813813813814 0.51044302729696 4745.45828945196 0.809239277364279 1.25793844092163 0.747517685582506 1.05302919847714
