"","i","j","S","OS","WN","ST","sp","hpcd","hpcdp","ppcd","ppcdp"
"958","Moscow","Pre-Polar Ural",0.56,0.357142857142857,0.898305084745763,0.541162227602906,2562.88914904694,0.813202322859479,1.26444800378505,0.422541156296637,0.742317947751792
"959","Moscow","Scotland",0.565217391304348,0.517241379310345,0.910828025477707,0.393586646167362,4659.4255314455,0.446872170455813,0.792686096503512,0.764322562404049,1.21123377125038
"960","Moscow","Selenga",0.777777777777778,1,1,0,7662.48562506132,1.16453024722648,1.16544683931403,0.694360181106612,0.94952343465148
"961","Moscow","Slovakia",0.380281690140845,0.339130434782609,0.672413793103448,0.333283358320839,2014.1079245434,0.442366104869218,1.02426642188038,0.368952409722243,0.86856796552173
"962","Moscow","Southwestern Azerbajan",0.873015873015873,0.6,0.989690721649485,0.389690721649484,1628.42313087211,1.27865925025645,1.37125008144385,1.00208102512365,1.01645808430764
"963","Moscow","Sweden",0.36,0.428571428571429,0.812865497076023,0.384294068504595,2334.52247972821,0.48554206936624,0.861280860836733,0.274901638802568,1.06301685973202
"964","Moscow","Syugaty",0.966101694915254,NA,1,NA,4605.92586321193,1.45155738854681,1.45269989731387,1.66471980644686,1.51854928685641
"965","Moscow","Taimyr",0.740740740740741,1,1,0,5341.5605756515,0.765411904332731,0.890661125041723,0.789453617151139,1.03591718543247
"966","Moscow","Tarbagatai",0.790697674418605,0.384615384615385,0.929203539823009,0.544588155207624,5056.81810868521,1.42105128873976,1.56282086831297,1.00100574262474,1.11062807882926
"967","Moscow","Terskey-Alatau",0.830985915492958,0.666666666666667,0.990697674418605,0.324031007751938,4669.40738294022,1.19762255702019,1.18502547527843,0.970065615352225,1.09872560336071
"968","Moscow","Tomsk-Tumen",0.418604651162791,0.387755102040816,0.734513274336283,0.346758172295467,4093.82085849259,0.437392203201994,0.965154696321756,0.665274244938716,1.31172609660599
"969","Moscow","Trans-Ili Alatau",0.821428571428571,0.666666666666667,0.989949748743719,0.323283082077052,4405.7190494173,0.612635278315003,0.689706934080986,0.759316405358716,0.845830852937915
"970","Moscow","Turkmenistan",0.955056179775281,NA,1,NA,2452.99318087136,1.58495552000141,1.46793952017761,1.7170969413646,1.56571828418354
"971","Moscow","Tyva",0.942857142857143,NA,1,NA,6255.82709825824,1.4991456718876,1.34189262938191,1.64191824745324,1.61869111126975
"972","Moscow","Ural Valley",0.525423728813559,0.2,0.774647887323944,0.574647887323944,1647.36389448491,0.584550183044227,1.0802844132928,0.401929129397361,0.659643037298216
"973","Moscow","Ussury",0.824561403508772,0.333333333333333,0.977900552486188,0.644567219152855,10713.051849963,0.98569748699804,1.15575066915576,0.846508011160326,0.919237102284408
"974","Moscow","Volga-Kama",0.410526315789474,0.282051282051282,0.543478260869565,0.261426978818283,1543.37744244968,0.861467588476055,1.68971053166653,0.492833116611029,1.09957307434354
"975","Moscow","Western Sayan",0.638888888888889,0.333333333333333,0.887550200803213,0.55421686746988,6289.06858209687,0.815692034221969,1.12279371836431,0.85950243776103,1.21049088969689
"976","Moyyunkum","Nakhichevan",0.96969696969697,NA,1,NA,2889.0874824372,1.20805461117093,1.14339682796776,1.5071148276503,1.42333873399759
"977","Moyyunkum","North Kyrgyzstan",0.666666666666667,0.625,0.935828877005348,0.310828877005348,429.218832623753,0.82206276140102,1.26895087411856,1.50567167737301,1.76912430384867
"978","Moyyunkum","North Russian Far East",1,NA,1,NA,9891.51464075602,1.4796026744449,1.29184184452334,1.89550315324831,1.71057601634604
"979","Moyyunkum","Novosibirsk",0.980582524271845,NA,1,NA,1024.56925134199,1.55807641998099,1.29747725489169,2.37749627078724,2.09247191422325
"980","Moyyunkum","Pavlodar",0.891891891891892,0,0.985714285714286,0.985714285714286,656.924180258085,1.27369434194435,1.18875718719514,1.51761336261557,1.60764975195993
"981","Moyyunkum","Poland",0.957446808510638,NA,1,NA,5739.17172500504,1.6732498894941,1.48413565136946,2.84332906961773,2.55808022600215
"982","Moyyunkum","Pre-Polar Ural",1,NA,1,NA,1561.71148124668,1.44776415518015,1.30694539119886,1.70074142863706,1.59594606461321
"983","Moyyunkum","Scotland",1,NA,1,NA,8393.47532397273,1.32252238607843,1.22557859636948,1.76998249177062,1.67197423250317
"984","Moyyunkum","Selenga",1,NA,1,NA,3959.72237201603,1.35915366162009,1.23694215882318,1.662148756084,1.51507263246001
"985","Moyyunkum","Slovakia",0.976470588235294,NA,1,NA,5619.04159488168,1.72572695943562,1.48326945273806,2.94754094538836,2.69812234871538
"986","Moyyunkum","Southwestern Azerbajan",0.818181818181818,0.384615384615385,0.95,0.565384615384615,2678.47531662747,1.06626817621129,1.35753238441515,0.788476987343309,0.791099416347777
"987","Moyyunkum","Sweden",1,NA,1,NA,6079.64610776489,1.34008244882483,1.24185146802704,1.86255824741577,1.71630144274065
"988","Moyyunkum","Syugaty",0.452054794520548,0.507246376811594,0.75,0.242753623188406,880.709766582587,0.782067935823661,1.36874318329468,0.402340883456425,0.85963564367763
"989","Moyyunkum","Taimyr",1,NA,1,NA,1691.14878587312,1.55379550160939,1.3822726215616,1.91407198217904,1.77401793470252
"990","Moyyunkum","Tarbagatai",0.78,0.4,0.96875,0.56875,1355.53462007549,1.26924844476921,1.35806087038116,1.68878795945995,1.85183151245659
"991","Moyyunkum","Terskey-Alatau",0.905882352941176,1,1,0,943.027681997279,1.17626341662053,1.15034025592366,2.14730619766245,2.04651225741323
"992","Moyyunkum","Tomsk-Tumen",1,NA,1,NA,644.568587802021,1.69670797598104,1.40415013940129,2.11417698616729,1.82688464309926
"993","Moyyunkum","Trans-Ili Alatau",1,NA,1,NA,672.253174105415,1.29411145284026,1.18805135443255,1.76018902783486,1.580996931682
"994","Moyyunkum","Turkmenistan",0.339805825242719,0.349514563106796,0.567741935483871,0.218227372377075,1567.139952418,0.506558601680709,1.48032331863057,0.363689916719807,0.837728676463869
"995","Moyyunkum","Tyva",0.928571428571429,0,0.990384615384615,0.990384615384615,2558.19214319816,1.12383138170884,1.07667761744134,1.18109927005865,1.09910926444483
"996","Moyyunkum","Ural Valley",0.945205479452055,NA,1,NA,2104.88468918581,1.35350794600788,1.28473466194382,2.17652217259236,2.06782245897857
"997","Moyyunkum","Ussury",1,NA,1,NA,7051.67667798619,1.28994526721436,1.20756709462742,1.7158652515777,1.52113290844195
"998","Moyyunkum","Volga-Kama",0.889908256880734,0.333333333333333,0.994011976047904,0.660678642714571,2222.62706660581,1.38766475386129,1.26323365816381,1.95477941573002,1.8778261824193
"999","Moyyunkum","Western Sayan",1,NA,1,NA,2588.96723732806,1.46701233312194,1.28838438512197,2.25664308190691,1.94999123453977
"1000","Nakhichevan","North Kyrgyzstan",0.852941176470588,NA,1,NA,3306.2795988898,1.18119592078363,1.119541501256,0.644688438139827,0.727743984266659
"1001","Nakhichevan","North Russian Far East",1,NA,1,NA,12410.2620925156,0.955981693454468,0.906821936949922,0.847894206193467,0.785853166715896
"1002","Nakhichevan","Novosibirsk",0.76,0.466666666666667,0.958549222797928,0.491882556131261,3910.87605544663,1.00246874178036,1.09658481538883,0.542725330782677,0.703226419459262
"1003","Nakhichevan","Pavlodar",0.739130434782609,0.666666666666667,0.96078431372549,0.294117647058823,3536.32565878561,1.18438684389843,1.26391695221805,0.659827232731838,0.956660079977054
"1004","Nakhichevan","Poland",0.727272727272727,0,0.953917050691244,0.953917050691244,3004.06703164703,0.746477332892287,0.916131272185988,0.610234076328131,0.792028548544351
"1005","Nakhichevan","Pre-Polar Ural",0.833333333333333,NA,1,NA,2369.05973090066,0.703979867469624,0.793894651443956,0.676264704448862,0.776966508962428
"1006","Nakhichevan","Scotland",0.8125,NA,1,NA,5692.88393281766,0.751091861266028,0.721296481645558,0.957700885238244,1.25552250198916
"1007","Nakhichevan","Selenga",1,NA,1,NA,6813.91765381278,1.15396946481022,1.10310579693979,0.61245233878113,0.570839723428405
"1008","Nakhichevan","Slovakia",0.754385964912281,0.333333333333333,0.963302752293578,0.629969418960245,2858.01277419544,0.802245667698544,0.937968318334953,0.719716691722412,0.911461101149395
"1009","Nakhichevan","Southwestern Azerbajan",0.551020408163265,0.384615384615385,0.887323943661972,0.502708559046587,210.748746333399,0.791742775638866,1.32011657012513,0.667260231574071,1.12637638577651
"1010","Nakhichevan","Sweden",0.833333333333333,NA,1,NA,3603.28505353446,0.766120862035402,0.735729290648873,0.610073154229332,0.743991651499185
"1011","Nakhichevan","Syugaty",1,NA,1,NA,3762.18841824602,1.36014408956296,1.30019283492657,1.3581422575535,1.24973178910134
"1012","Nakhichevan","Taimyr",0.85,NA,1,NA,4580.39534773682,0.671228960835008,0.736943684273401,0.839318701855117,0.940699822636687
"1013","Nakhichevan","Tarbagatai",0.75,0.454545454545455,0.941747572815534,0.487202118270079,4239.97442843412,1.00586714238929,1.25000540487438,0.612600967754859,0.740670856484098
"1014","Nakhichevan","Terskey-Alatau",0.789473684210526,NA,1,NA,3822.58487453701,1.16241200107966,1.10920560306457,0.556560689525655,0.691458783480805
"1015","Nakhichevan","Tomsk-Tumen",0.777777777777778,0.5,0.972222222222222,0.472222222222222,3417.96395842263,0.932705204772827,1.00921729380837,0.477977660356245,0.613049564376177
"1016","Nakhichevan","Trans-Ili Alatau",0.857142857142857,NA,1,NA,3553.0313493025,0.950983072846726,0.910971763996676,0.529265734730993,0.606719256886748
"1017","Nakhichevan","Turkmenistan",0.92,NA,1,NA,1331.1895357064,1.26747020005133,1.19963236171722,1.42531960929436,1.43401058252177
"1018","Nakhichevan","Tyva",0.928571428571429,NA,1,NA,5430.66425706678,1.27679884033623,1.2148934420169,1.07681044230027,1.08248907350554
"1019","Nakhichevan","Ural Valley",0.6,0.285714285714286,0.888888888888889,0.603174603174603,1170.19422006126,0.962454843827965,1.21963974699962,0.58983380434119,1.05978268910084
"1020","Nakhichevan","Ussury",0.906976744186047,NA,1,NA,9909.00741229771,1.11763738366611,1.07658550547819,0.396499337762971,0.412617197021628
"1021","Nakhichevan","Volga-Kama",0.679012345679012,0.416666666666667,0.942857142857143,0.526190476190476,1363.13955229953,0.943723209714575,1.10283026325323,0.48953578299268,0.732313691631326
"1022","Nakhichevan","Western Sayan",0.724137931034483,1,1,0,5459.72099301428,0.877614159412762,0.94434184756646,0.552068934818501,0.760528568742741
"1023","North Kyrgyzstan","North Russian Far East",0.974358974358974,NA,1,NA,9475.19123544587,1.29154152519796,1.13695405281746,0.959118106633033,0.898395528008627
"1024","North Kyrgyzstan","Novosibirsk",0.80952380952381,0.538461538461539,0.976284584980237,0.437823046518699,635.864698065192,1.19288073476572,1.1200372371882,0.939238685992619,1.04882432461714
"1025","North Kyrgyzstan","Pavlodar",0.710526315789474,0.454545454545455,0.945945945945946,0.491400491400491,325.633899630984,0.595096106977393,0.723436392937098,0.667429415874257,0.863366565900314
"1026","North Kyrgyzstan","Poland",0.875,1,1,0,6168.44203461472,1.51268710038687,1.4460121868712,1.92710317335935,1.91604375773031
"1027","North Kyrgyzstan","Pre-Polar Ural",0.939393939393939,NA,1,NA,1904.54797151236,1.37393165285473,1.24619007356038,1.07306709903781,1.11108590768152
"1028","North Kyrgyzstan","Scotland",0.967741935483871,NA,1,NA,8821.50737143457,1.14308431420106,1.06211021874408,1.46496514606537,1.45287162515976
"1029","North Kyrgyzstan","Selenga",0.914285714285714,NA,1,NA,3531.2070246737,0.812532839337059,0.742461735693187,0.574430495758079,0.598077485827359
"1030","North Kyrgyzstan","Slovakia",0.862068965517241,1,1,0,6048.15264694308,1.47838603810672,1.46704069070685,1.91466009306524,1.95678857669055
"1031","North Kyrgyzstan","Southwestern Azerbajan",0.822784810126582,0.5,0.969465648854962,0.469465648854962,3095.52304988832,0.8745752364024,1.03663223975491,0.979464633107277,1.00854735816242
"1032","North Kyrgyzstan","Sweden",0.96969696969697,NA,1,NA,6502.34201817249,1.11123106493641,1.03251339799877,1.3157188731059,1.26526930088698
"1033","North Kyrgyzstan","Syugaty",0.76,0.4,0.94392523364486,0.54392523364486,455.966717797141,0.638357301264157,0.894403645793251,1.49475390527318,1.63815306041321
"1034","North Kyrgyzstan","Taimyr",0.914285714285714,NA,1,NA,1279.79364230672,1.50434553481335,1.34654705214062,1.13356336064286,1.21359671729929
"1035","North Kyrgyzstan","Tarbagatai",0.509803921568627,0.48,0.840490797546012,0.360490797546012,933.60030647197,0.570424419986269,0.975850040802956,0.456098804604886,0.742976445836999
"1036","North Kyrgyzstan","Terskey-Alatau",0.494252873563218,0.491525423728814,0.802631578947368,0.311106155218555,517.015398537139,0.613248155477927,0.834346922277304,0.568898763246695,1.12474420347039
"1037","North Kyrgyzstan","Tomsk-Tumen",0.823529411764706,0.777777777777778,0.992753623188406,0.214975845410628,513.06893377835,1.40990937801838,1.30994625117323,0.938230749748741,1.0478734100057
"1038","North Kyrgyzstan","Trans-Ili Alatau",0.611111111111111,0.55,0.867647058823529,0.317647058823529,246.735893331935,1.02010657901172,1.47656513089536,0.563179478941739,0.839000062774669
"1039","North Kyrgyzstan","Turkmenistan",0.771428571428571,0.52,0.95729537366548,0.43729537366548,1978.20193481916,0.793189471229348,1.00176671760822,1.81482582744751,1.8475362061481
"1040","North Kyrgyzstan","Tyva",0.86046511627907,0.5,0.988826815642458,0.488826815642458,2131.50356429896,0.787123899999443,0.763271660605521,1.02986142800011,1.05819517655582
"1041","North Kyrgyzstan","Ural Valley",0.893333333333333,0.5,0.986666666666667,0.486666666666667,2531.95960361577,1.31177802571253,1.26060784156904,1.51252150347363,1.56135785399229
"1042","North Kyrgyzstan","Ussury",0.917808219178082,1,1,0,6624.00550290323,0.915902392061088,0.954590647373127,0.774006476556294,0.737637033357232
"1043","North Kyrgyzstan","Volga-Kama",0.765765765765766,0.833333333333333,0.99344262295082,0.160109289617486,2642.07126240954,0.979293001641284,1.01690318498093,0.910109098465542,1.02414476742679
"1044","North Kyrgyzstan","Western Sayan",0.863636363636364,NA,1,NA,2161.92591357762,1.18868231495537,1.05185052545343,1.06283237403132,1.13757627675791
"1045","North Russian Far East","Novosibirsk",0.717647058823529,0.307692307692308,0.92,0.612307692307692,9039.90048289464,0.958770108863927,1.09811828655575,0.599901868860371,0.777311872761151
"1046","North Russian Far East","Pavlodar",0.928571428571429,NA,1,NA,9385.59359548529,1.36038646451752,1.40348410733281,0.991958661685137,0.924560773521862
"1047","North Russian Far East","Poland",0.973684210526316,NA,1,NA,15398.2769308738,1.32036638729175,1.13364790828079,1.16132626728393,1.11063936986718
"1048","North Russian Far East","Pre-Polar Ural",0.782608695652174,0.25,0.930232558139535,0.680232558139535,11280.6316929864,1.08233855403033,1.33174471572716,0.738384291294052,0.848336252513706
"1049","North Russian Far East","Scotland",0.952380952380952,NA,1,NA,17985.0406532978,0.742765735821411,0.691201833499925,1.03253999979962,1.08290780466789
"1050","North Russian Far East","Selenga",0.68,0.2,0.802469135802469,0.602469135802469,6142.18407676257,1.01793865543025,1.28188762496847,0.537647213986785,0.779515608354824
"1051","North Russian Far East","Slovakia",0.970149253731343,NA,1,NA,15238.8202893092,1.26508667906591,1.10454782029882,1.11185923249391,1.07676467996182
"1052","North Russian Far East","Southwestern Azerbajan",1,NA,1,NA,12225.3959537407,1.59023432554539,1.43690594704928,1.2756873609256,1.16900967220709
"1053","North Russian Far East","Sweden",0.956521739130435,NA,1,NA,15958.5683663866,0.808195136271439,0.752089027637719,0.922008147392535,0.937000149789161
"1054","North Russian Far East","Syugaty",1,NA,1,NA,9064.80678832109,1.42508106186519,1.30516439850764,1.67168822026135,1.53824969270168
"1055","North Russian Far East","Taimyr",0.52,0.25,0.702970297029703,0.452970297029703,8411.8903404982,0.554356871572326,1.13162105188731,0.464566028633515,0.728953199400557
"1056","North Russian Far East","Tarbagatai",0.926829268292683,0.333333333333333,0.985185185185185,0.651851851851852,8645.02828590758,1.50427232478319,1.46256496093956,0.987610113194299,0.928728209426617
"1057","North Russian Far East","Terskey-Alatau",0.880597014925373,0.333333333333333,0.983870967741935,0.650537634408602,9002.08406919191,0.95335710987672,1.04956365597998,0.873144674537647,0.867820621644125
"1058","North Russian Far East","Tomsk-Tumen",0.560975609756098,0.377777777777778,0.887096774193548,0.509318996415771,9638.87668184201,0.717626933351414,1.18757231591605,0.570610357887788,0.848956873930612
"1059","North Russian Far East","Trans-Ili Alatau",0.923076923076923,NA,1,NA,9254.80416766935,0.792000381811212,0.7309094432693,0.809315882827236,0.859029956930445
"1060","North Russian Far East","Turkmenistan",1,NA,1,NA,11203.9447646816,1.62331284880727,1.41731527055287,1.90371915084021,1.70251306172701
"1061","North Russian Far East","Tyva",0.96969696969697,NA,1,NA,7495.38991481219,1.33633035215952,1.20026762539418,1.19774529149133,1.14231492778254
"1062","North Russian Far East","Ural Valley",0.890909090909091,1,1,0,11977.8103945712,1.11391253108005,1.07785613372415,1.08082371506001,1.16518068794274
"1063","North Russian Far East","Ussury",0.773584905660377,0.5,0.977777777777778,0.477777777777778,3513.48369569578,0.99907262676748,1.04861341817744,0.79999065475492,1.0406382500877
"1064","North Russian Far East","Volga-Kama",0.824175824175824,0.4,0.978339350180505,0.578339350180505,12116.2910217765,1.00147094001306,1.05464194909965,0.796120472151799,0.850674604389843
"1065","North Russian Far East","Western Sayan",0.588235294117647,0.2,0.79746835443038,0.59746835443038,7460.27191375802,0.853032369180262,1.20386629447268,0.367029290706325,0.593552140325712
"1066","Novosibirsk","Pavlodar",0.63855421686747,0.5,0.902912621359223,0.402912621359223,377.252535226502,0.902238306796019,1.42703492916694,0.711034722277989,0.890310854998689
"1067","Novosibirsk","Poland",0.631067961165048,0.472527472527473,0.870967741935484,0.398440269408011,6712.4904710582,1.03867092432131,1.45833594424912,0.943833228639149,1.2031147574309
"1068","Novosibirsk","Pre-Polar Ural",0.534246575342466,0.363636363636364,0.799043062200957,0.435406698564593,2243.45271822864,0.949985012784487,1.7979055200632,0.555815069431784,0.883999407352905
"1069","Novosibirsk","Scotland",0.768115942028986,0.555555555555556,0.957671957671958,0.402116402116402,9334.02522328538,0.904226009096649,1.12126624412236,0.981813679260841,1.17434494709638
"1070","Novosibirsk","Selenga",0.688311688311688,0.285714285714286,0.901960784313725,0.61624649859944,2987.51382488541,0.914669374660721,1.18088647616097,0.426479392858876,0.56961003787688
"1071","Novosibirsk","Slovakia",0.659574468085106,0.418181818181818,0.878787878787879,0.460606060606061,6599.96366165313,1.07997255380968,1.45277935401226,0.909080010366394,1.1527331621963
"1072","Novosibirsk","Southwestern Azerbajan",0.906976744186047,1,1,0,3700.50264940472,1.41891972730063,1.41286728378242,1.25756579573894,1.20274715181467
"1073","Novosibirsk","Sweden",0.698630136986301,0.545454545454545,0.950738916256158,0.405284370801612,6982.07491204327,0.90150929282846,1.1178974378552,0.699799778325158,0.966552725184992
"1074","Novosibirsk","Syugaty",0.951219512195122,NA,1,NA,264.564528909664,1.37211891330451,1.31432238216559,1.84842634847397,1.71298379507256
"1075","Novosibirsk","Taimyr",0.662337662337662,0.333333333333333,0.875,0.541666666666667,676.293072754946,1.11921531784996,1.35401573418211,0.64695724891193,0.982743840542317
"1076","Novosibirsk","Tarbagatai",0.651376146788991,0.4,0.86046511627907,0.46046511627907,396.022906242691,1.05938503239284,1.41209645994275,0.764013206157479,0.947411044413773
"1077","Novosibirsk","Terskey-Alatau",0.74468085106383,0.666666666666667,0.991902834008097,0.32523616734143,255.966784535564,0.902473267012966,0.910926184665429,0.555251753056408,0.711128525682732
"1078","Novosibirsk","Tomsk-Tumen",0.302752293577982,0.502145922746781,0.68733153638814,0.185185613641359,598.881039665515,0.487778207526996,1.10679517979725,0.282073460852475,0.924008445907961
"1079","Novosibirsk","Trans-Ili Alatau",0.772151898734177,0.166666666666667,0.956709956709957,0.79004329004329,412.355169711846,1.00506024702032,0.97515762810071,0.553912135654399,0.753337936815259
"1080","Novosibirsk","Turkmenistan",1,NA,1,NA,2591.70485019318,1.55341716011527,1.29359728878548,2.52583012109924,2.10022334529311
"1081","Novosibirsk","Tyva",0.870967741935484,0.333333333333333,0.985401459854015,0.652068126520681,1580.43437467074,1.18725112408182,1.098366013188,1.649653329636,1.72464535437711
"1082","Novosibirsk","Ural Valley",0.609756097560976,0.454545454545455,0.877551020408163,0.423005565862709,3059.33321027829,0.856912943538891,1.44508546415845,0.816977819417554,1.07434832995633
"1083","Novosibirsk","Ussury",0.75,0.428571428571429,0.962441314553991,0.533869885982562,6061.74163006349,0.927811177648656,1.079890420266,0.619834017435881,0.761942304360205
"1084","Novosibirsk","Volga-Kama",0.457627118644068,0.368983957219251,0.705,0.336016042780749,3131.71144674527,0.557945787284109,1.03582572530356,0.499464650532798,0.864926589947041
"1085","Novosibirsk","Western Sayan",0.368421052631579,0.511111111111111,0.765124555160142,0.254013444049031,1613.57258096209,0.633834004810117,1.2925499230322,0.388751154017195,1.00536338239158
"1086","Pavlodar","Poland",0.864864864864865,0.2,0.982608695652174,0.782608695652174,6338.04455440021,1.42343188986448,1.46656618955734,1.39390765894777,1.42790540672698
"1087","Pavlodar","Pre-Polar Ural",0.909090909090909,NA,1,NA,1916.59788294062,1.23622963719938,1.36098182329345,1.154660348283,1.0988718808166
"1088","Pavlodar","Scotland",0.95,NA,1,NA,8966.07256866256,1.13403454991925,1.05530818447031,1.52549779119855,1.61975619130513
"1089","Pavlodar","Selenga",0.833333333333333,NA,1,NA,3358.92852526336,0.787988659585791,0.992312165325495,0.638659549817418,0.648005787131819
"1090","Pavlodar","Slovakia",0.876923076923077,0,0.983606557377049,0.983606557377049,6224.49493573155,1.44105608300003,1.56015162704962,1.48609693559275,1.45528760887925
"1091","Pavlodar","Southwestern Azerbajan",0.859649122807018,0,0.976190476190476,0.976190476190476,3326.14717100755,1.15891566561141,1.14237216625257,1.06136091357918,1.19750657729033
"1092","Pavlodar","Sweden",0.954545454545455,NA,1,NA,6621.12161668449,1.09916694220637,1.02286113795402,1.32488707761096,1.36131412808186
"1093","Pavlodar","Syugaty",0.886792452830189,NA,1,NA,339.81500240363,1.0802425004609,1.20919706892731,1.55738138617352,1.54218742143036
"1094","Pavlodar","Taimyr",0.916666666666667,NA,1,NA,1053.37841683335,1.44207864819896,1.54196288357204,1.2072807025672,1.14070742946699
"1095","Pavlodar","Tarbagatai",0.575,0.5,0.879310344827586,0.379310344827586,749.357941365877,0.522146290081201,1.04918320657088,0.506154083501783,0.668473835221158
"1096","Pavlodar","Terskey-Alatau",0.723076923076923,0.75,0.980952380952381,0.230952380952381,396.744872249491,0.756902313421686,0.833283930087119,0.566647631919769,0.77553724675291
"1097","Pavlodar","Tomsk-Tumen",0.775,0.666666666666667,0.982532751091703,0.315866084425036,306.32443319483,1.29774398187089,1.45481563416879,0.877000067411506,1.01003359455308
"1098","Pavlodar","Trans-Ili Alatau",0.76,0.2,0.955056179775281,0.755056179775281,240.031387127675,0.983736359573873,1.12146901468193,0.715205180216409,0.918552715776197
"1099","Pavlodar","Turkmenistan",0.927710843373494,NA,1,NA,2221.03641520492,1.1397048589279,1.06370288201449,1.52565158297166,1.49557267981145
"1100","Pavlodar","Tyva",0.75,0.333333333333333,0.954545454545455,0.621212121212121,1951.22705612503,0.807937791876748,0.954835572217975,0.952986204306377,1.17323902932185
"1101","Pavlodar","Ural Valley",0.660377358490566,0.6,0.961165048543689,0.361165048543689,2685.59073396808,0.832132830726019,1.38033840279818,1.19544544704506,1.43592297483623
"1102","Pavlodar","Ussury",0.843137254901961,0.5,0.971830985915493,0.471830985915493,6437.49335470198,1.0013772093737,1.05103227760711,0.677195732048203,0.770707187730656
"1103","Pavlodar","Volga-Kama",0.685393258426966,0.619047619047619,0.968992248062015,0.349944629014396,2764.83896528928,0.834149301150986,1.15953646655864,0.768154734556282,0.92948804601458
"1104","Pavlodar","Western Sayan",0.878787878787879,0.5,0.985611510791367,0.485611510791367,1983.82467756421,1.15236380920211,1.20205251100026,0.94002827547851,0.958894348184977
"1105","Poland","Pre-Polar Ural",0.6875,0.3,0.939914163090129,0.639914163090129,4654.92223383633,0.981951810968886,1.29651646037017,0.370558646064273,0.500234524326425
"1106","Poland","Scotland",0.633333333333333,0.548387096774194,0.934272300469484,0.38588520369529,2691.48195860951,0.596682524513419,0.962828619101199,0.64500557219438,0.888134058387384
"1107","Poland","Selenga",0.882352941176471,NA,1,NA,9696.08295807441,1.24749926093146,1.20699603817395,0.931980309447907,1.01438100753934
"1108","Poland","Slovakia",0.152941176470588,0.311627906976744,0.486111111111111,0.174483204134367,173.861015065977,0.205731050923055,0.964531290691204,0.12091811239307,0.82381608280807
"1109","Poland","Southwestern Azerbajan",0.844155844155844,0.5,0.992,0.492,3198.63211681121,1.16061217444249,1.26612237211908,1.17767986768547,1.21155933855071
"1110","Poland","Sweden",0.46875,0.333333333333333,0.744493392070485,0.411160058737151,987.901890783338,0.622113759370953,1.00386538443949,0.142817327937518,0.33987538321019
"1111","Poland","Syugaty",0.972602739726027,NA,1,NA,6615.92929509491,1.51057335525429,1.46152876579798,2.14829668458136,1.92895839574152
"1112","Poland","Taimyr",0.823529411764706,1,1,0,7386.70790196686,0.961593985523384,1.03282316963623,0.776557980127726,0.871913291396564
"1113","Poland","Tarbagatai",0.8,0.263157894736842,0.950354609929078,0.687196715192236,7081.66613064727,1.44892991667868,1.5527100209036,1.69236638766976,1.77140788994806
"1114","Poland","Terskey-Alatau",0.882352941176471,0.333333333333333,0.992619926199262,0.659286592865929,6679.06509033341,1.27354203314573,1.21764990629921,1.57734462300794,1.60912569176419
"1115","Poland","Tomsk-Tumen",0.54,0.389830508474576,0.817721518987342,0.427891010512765,6147.20631257822,0.704075349200923,1.10347809274763,0.798711376729374,1.22997521513161
"1116","Poland","Trans-Ili Alatau",0.857142857142857,0.6,0.992156862745098,0.392156862745098,6409.68733725339,0.778852693094887,0.824167758874953,1.02522533995647,1.0866674160793
"1117","Poland","Turkmenistan",0.961165048543689,NA,1,NA,4275.77935949819,1.74652364327254,1.5491278506668,2.95595377878859,2.59779730205103
"1118","Poland","Tyva",1,NA,1,NA,8288.45025115568,1.59896859222971,1.40515421741398,2.83319021245962,2.48090448542017
"1119","Poland","Ural Valley",0.616438356164384,0.294117647058824,0.866171003717472,0.572053356658649,3653.14269742933,0.816979833115043,1.21061557088865,0.341880118410309,0.486637163668918
"1120","Poland","Ussury",0.887323943661972,0,0.983122362869198,0.983122362869198,12777.010447207,1.04278949721445,1.14171024003322,1.14379276160172,1.12565946172267
"1121","Poland","Volga-Kama",0.431192660550459,0.26271186440678,0.589622641509434,0.326910777102654,3605.3572473937,0.791094457348813,1.47602472345168,0.684018889310168,1.35392106608298
"1122","Poland","Western Sayan",0.720930232558139,0.375,0.934426229508197,0.559426229508197,8320.49176187321,0.975820737135991,1.18163020169558,1.18751691619378,1.43331804452922
"1123","Pre-Polar Ural","Scotland",0.666666666666667,0.333333333333333,0.92,0.586666666666667,7171.32258185859,0.675043117380265,1.05812543743628,0.598107565559612,0.785894774613362
"1124","Pre-Polar Ural","Selenga",0.684210526315789,0.2,0.815384615384615,0.615384615384615,5172.77817014516,1.16673154912169,1.67690266977445,0.636539110854621,0.848097800706141
"1125","Pre-Polar Ural","Slovakia",0.709090909090909,0.555555555555556,0.968,0.412444444444444,4569.47649742426,1.09941957756251,1.29022793399898,0.307441317409833,0.442731283530617
"1126","Pre-Polar Ural","Southwestern Azerbajan",0.957446808510638,NA,1,NA,2200.97337410918,1.34103167805031,1.3814516897368,1.01199251331297,0.955574812222351
"1127","Pre-Polar Ural","Sweden",0.529411764705882,0.285714285714286,0.84375,0.558035714285714,4790.10311427686,0.683241634131566,1.07097655598033,0.271026195930076,0.546312424208105
"1128","Pre-Polar Ural","Syugaty",1,NA,1,NA,2251.6965630439,1.55812606951002,1.44904966989434,1.53213196219353,1.44934509444273
